Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Bendiocarb","Eggs","294","0"," "," "," ","0.04","M","SU"
"Bendiocarb","Grapefruit","704","0"," "," "," ","0.0012 - 0.015","M","SU"
"Bendiocarb","Grapes","708","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Green Beans","567","0"," "," "," ","0.015","M","SU"
"Bendiocarb","Lettuce","756","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Milk","708","0"," "," "," ","0.0012","M","SU"
"Bendiocarb","Olives, Canned","189","0"," "," "," ","0.0012","M","SU"
"Bendiocarb","Oranges","708","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Pears","707","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Potatoes","708","0"," "," "," ","0.001","M","SU"
"Bendiocarb","Spinach","707","0"," "," "," ","0.001 - 0.01","M","SU"
"Bendiocarb","Strawberries","530","0"," "," "," ","0.0012","M","SU"
"Bendiocarb","Sweet Potatoes","532","0"," "," "," ","0.01","M","SU"
"Bendiocarb","Tomatoes","528","0"," "," "," ","0.001","M","SU"
"Bendiocarb","Tomatoes, Canned","189","0"," "," "," ","0.001","M","SU"
"Benfluralin","Apple Sauce","190","0"," "," "," ","0.01","M","NT"
"Benfluralin","Apples","531","0"," "," "," ","0.01","M","NT"
"Benfluralin","Grapefruit","358","0"," "," "," ","0.005","M","NT"
"Benfluralin","Lettuce","756","0"," "," "," ","0.01","M","0.05"
"Benfluralin","Milk","708","0"," "," "," ","0.005","M","NT"
"Benfluralin","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Benfluralin","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Benoxacor","Apple Sauce","190","0"," "," "," ","0.01","M","NT"
"Benoxacor","Apples","531","0"," "," "," ","0.01","M","NT"
"Benoxacor","Cherries","30","0"," "," "," ","0.012","M","NT"
"Benoxacor","Cherries, Frozen","144","0"," "," "," ","0.012","M","NT"
"Benoxacor","Cranberries","156","0"," "," "," ","0.02","M","0.01"
"Benoxacor","Cranberries, Frozen","25","0"," "," "," ","0.02","M","0.01"
"Benoxacor","Eggs","294","0"," "," "," ","0.04","M","0.01"
"Benoxacor","Grapefruit","704","0"," "," "," ","0.0025 - 0.02","M","NT"
"Benoxacor","Green Beans","567","0"," "," "," ","0.02","M","0.01"
"Benoxacor","Lettuce","756","0"," "," "," ","0.01","M","0.01"
"Benoxacor","Milk","708","0"," "," "," ","0.0025","M","0.01"
"Benoxacor","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Benoxacor","Potatoes","708","0"," "," "," ","0.001","M","0.01"
"Benoxacor","Spinach","707","0"," "," "," ","0.001 - 0.015","M","0.01"
"Benoxacor","Strawberries","530","0"," "," "," ","0.0025","M","0.01"
"Benoxacor","Sweet Potatoes","532","0"," "," "," ","0.015","M","0.01"
"Benoxacor","Tomatoes","528","0"," "," "," ","0.001","M","0.01"
"Benoxacor","Tomatoes, Canned","189","0"," "," "," ","0.001","M","0.01"
"Bensulide","Apple Sauce","190","0"," "," "," ","0.004","M","NT"
"Bensulide","Apples","531","0"," "," "," ","0.004","M","NT"
"Bensulide","Grapefruit","704","0"," "," "," ","0.005 - 0.015","M","NT"
"Bensulide","Green Beans","567","0"," "," "," ","0.015","M","NT"
"Bensulide","Lettuce","756","2","0.3","0.005","0.005","0.004","M","0.15"
"Bensulide","Milk","708","0"," "," "," ","0.005","M","NT"
"Bensulide","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Bensulide","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Bensulide oxygen analog","Apple Sauce","190","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Apples","531","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Cranberries","156","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Cranberries, Frozen","25","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Grapefruit","346","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Green Beans","567","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Lettuce","756","15","2","0.002","0.009","0.002","M","0.15"
"Bentazon","Cherries","30","0"," "," "," ","0.03","M","NT"
"Bentazon","Cherries, Frozen","144","0"," "," "," ","0.03","M","NT"
"Bentazon","Cranberries","156","0"," "," "," ","0.05","M","NT"
"Bentazon","Cranberries, Frozen","25","0"," "," "," ","0.05","M","NT"
"Bentazon","Eggs","294","0"," "," "," ","0.04","M","0.05"
"Bentazon","Grapefruit","704","0"," "," "," ","0.0025 - 0.1","M","NT"
"Bentazon","Green Beans","567","0"," "," "," ","0.1","M","0.5"
"Bentazon","Milk","708","0"," "," "," ","0.0025","M","0.02"
"Bentazon","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Bentazon","Spinach","349","0"," "," "," ","0.03","M","NT"
"Bentazon","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Bentazon","Sweet Potatoes","532","0"," "," "," ","0.03","M","NT"
"Benthiavalicarb isopropyl","Cherries","30","0"," "," "," ","0.0051","M","NT"
"Benthiavalicarb isopropyl","Cherries, Frozen","144","0"," "," "," ","0.0051","M","NT"
"Benthiavalicarb isopropyl","Spinach","349","0"," "," "," ","0.01","M","NT"
"Benthiavalicarb isopropyl","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"BHC alpha","Apple Sauce","190","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Apples","531","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Cherries","30","0"," "," "," ","0.0069","M","0.05 AL"
"BHC alpha","Cherries, Frozen","144","0"," "," "," ","0.0069","M","0.05 AL"
"BHC alpha","Cranberries","156","0"," "," "," ","0.01","M","0.05 AL"
"BHC alpha","Cranberries, Frozen","25","0"," "," "," ","0.01","M","0.05 AL"
"BHC alpha","Cucumbers","754","0"," "," "," ","0.005","M","0.05 AL"
"BHC alpha","Eggs","294","0"," "," "," ","0.04","M","0.05 AL"
"BHC alpha","Grapefruit","704","0"," "," "," ","0.0025 - 0.005","M","0.05 AL"
"BHC alpha","Grapes","708","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Green Beans","567","0"," "," "," ","0.02","M","0.05 AL"
"BHC alpha","Lettuce","756","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Milk","708","0"," "," "," ","0.0025","M","0.3  AL"
"BHC alpha","Olives, Canned","189","0"," "," "," ","0.0025","M","0.05 AL"
"BHC alpha","Oranges","708","0"," "," "," ","0.005","M","0.05 AL"
"BHC alpha","Pears","707","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Potatoes","708","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Spinach","707","0"," "," "," ","0.001 - 0.01","M","0.05 AL"
"BHC alpha","Strawberries","530","0"," "," "," ","0.0025","M","0.05 AL"
"BHC alpha","Sweet Potatoes","532","0"," "," "," ","0.01","M","0.05 AL"
"BHC alpha","Tomatoes","528","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Tomatoes, Canned","189","0"," "," "," ","0.001","M","0.05 AL"
"BHC beta","Apple Sauce","190","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Apples","531","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Cranberries","156","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Cranberries, Frozen","25","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Cucumbers","754","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Grapefruit","704","0"," "," "," ","0.0025 - 0.01","M","0.05 AL"
"BHC beta","Grapes","708","0"," "," "," ","0.001","M","0.05 AL"
"BHC beta","Green Beans","567","0"," "," "," ","0.02","M","0.05 AL"
"BHC beta","Lettuce","756","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Milk","708","0"," "," "," ","0.0025","M","0.3  AL"
"BHC beta","Olives, Canned","189","0"," "," "," ","0.0025","M","0.05 AL"
"BHC beta","Oranges","708","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Pears","707","0"," "," "," ","0.001","M","0.05 AL"
"BHC beta","Strawberries","530","0"," "," "," ","0.0025","M","0.05 AL"
"BHC delta","Grapefruit","358","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Milk","708","0"," "," "," ","0.005","M","0.3  AL"
"BHC delta","Olives, Canned","189","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Strawberries","530","0"," "," "," ","0.005","M","0.05 AL"
"Bifenazate","Cherries","30","0"," "," "," ","0.0045","M","2.5"
"Bifenazate","Cherries, Frozen","144","0"," "," "," ","0.0045","M","2.5"
"Bifenazate","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Bifenazate","Grapes","708","3","0.4","0.0166","0.0166","0.01","M","0.75"
"Bifenazate","Milk","708","0"," "," "," ","0.0025","M","0.02"
"Bifenazate","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Bifenazate","Spinach","349","0"," "," "," ","0.005","M","NT"
"Bifenazate","Strawberries","530","109","20.6","0.0025","0.93","0.0025","M","1.5"
"Bifenazate","Sweet Potatoes","532","0"," "," "," ","0.005","M","0.10"
"Bifenox","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Bifenox","Milk","708","0"," "," "," ","0.01 - 0.02","M","NT"
"Bifenox","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Bifenox","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Bifenthrin","Apple Sauce","190","2","1.1","0.002","0.002","0.002","M","0.5"
"Bifenthrin","Apples","531","3","0.6","0.039","0.06","0.002","M","0.5"
"Bifenthrin","Cherries","30","0"," "," "," ","0.0079","M","0.05"
"Bifenthrin","Cherries, Frozen","144","0"," "," "," ","0.0079","M","0.05"
"Bifenthrin","Cranberries","156","0"," "," "," ","0.005","M","1.8"
"Bifenthrin","Cranberries, Frozen","25","0"," "," "," ","0.005","M","1.8"
"Bifenthrin","Cucumbers","754","74","9.8","0.0052","0.085","0.005","M","0.4"
"Bifenthrin","Eggs","294","0"," "," "," ","0.04","M","0.05"
"Bifenthrin","Grapefruit","704","0"," "," "," ","0.0025 - 0.04","M","0.05"
"Bifenthrin","Grapes","708","28","4","0.0017","0.0992","0.001","M","0.2"
"Bifenthrin","Green Beans","567","45","7.9","0.04","0.19","0.04","M","0.6"
"Bifenthrin","Lettuce","756","11","1.5","0.002","0.17","0.002","M","3.0"
"Bifenthrin","Milk","708","0"," "," "," ","0.0025","M","0.1"
"Bifenthrin","Olives, Canned","189","0"," "," "," ","0.0025","M","0.05"
"Bifenthrin","Oranges","708","0"," "," "," ","0.005","M","0.05"
"Bifenthrin","Pears","707","2","0.3","0.0017","0.0048","0.001","M","0.5"
"Bifenthrin","Potatoes","708","27","3.8","0.002","0.0078","0.001","M","0.05"
"Bifenthrin","Spinach","707","51","7.2","0.002","1.3","0.001 - 0.01","M","0.2"
"Bifenthrin","Strawberries","530","135","25.5","0.0028","0.29","0.0025","M","3.0"
"Bifenthrin","Sweet Potatoes","532","4","0.8","0.019","0.088","0.01","M","0.05"
"Bifenthrin","Tomatoes","528","84","15.9","0.002","0.069","0.001","M","0.15"
"Bifenthrin","Tomatoes, Canned","189","32","16.9","0.002","0.015","0.001","M","0.15"
"Biphenyl","Spinach","349","0"," "," "," ","0.075","M","NT"
"Biphenyl","Sweet Potatoes","532","0"," "," "," ","0.075","M","NT"
"Bitertanol","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Bitertanol","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Bitertanol","Milk","708","0"," "," "," ","0.01","M","NT"
"Bitertanol","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Bitertanol","Oranges","708","0"," "," "," ","0.01","M","NT"
"Bitertanol","Pears","707","0"," "," "," ","0.002","M","NT"
"Bitertanol","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Boscalid","Apple Sauce","190","17","8.9","0.004","0.026","0.003","M","3.0"
"Boscalid","Apples","531","121","22.8","0.003","0.21","0.003","M","3.0"
"Boscalid","Cherries","30","1","3.3","0.025","0.025","0.013","M","3.5"
"Boscalid","Cherries, Frozen","144","53","36.8","0.013","0.35","0.013","M","3.5"
"Boscalid","Cranberries","156","0"," "," "," ","0.005","M","13.0"
"Boscalid","Cranberries, Frozen","25","0"," "," "," ","0.005","M","13.0"
"Boscalid","Cucumbers","754","46","6.1","0.011","0.098","0.01","M","0.5"
"Boscalid","Eggs","294","0"," "," "," ","0.04","M","0.02"
"Boscalid","Grapefruit","704","0"," "," "," ","0.0025 - 0.005","M","2.0"
"Boscalid","Grapes","708","421","59.5","0.0083","1.2031","0.005","M","5.0"
"Boscalid","Green Beans","567","63","11.1","0.0054","0.54","0.005","M","1.6"
"Boscalid","Lettuce","756","52","6.9","0.003","0.063","0.003","M","11.0"
"Boscalid","Milk","708","0"," "," "," ","0.0025","M","0.10"
"Boscalid","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Boscalid","Oranges","708","0"," "," "," ","0.01","M","2.0"
"Boscalid","Pears","707","159","22.5","0.0083","0.2437","0.005","M","3.0"
"Boscalid","Potatoes","708","138","19.5","0.0025","0.034","0.0015","M","0.05"
"Boscalid","Spinach","707","136","19.2","0.0025","0.14","0.0015 - 0.015","M","60"
"Boscalid","Strawberries","530","288","54.3","0.0025","1.2","0.0025","M","4.5"
"Boscalid","Sweet Potatoes","532","0"," "," "," ","0.015","M","0.05"
"Boscalid","Tomatoes","528","147","27.8","0.0025","0.089","0.0015","M","3.0"
"Boscalid","Tomatoes, Canned","189","0"," "," "," ","0.0015","M","3.0"
"Bromacil","Apple Sauce","190","0"," "," "," ","0.003","M","NT"
"Bromacil","Apples","531","0"," "," "," ","0.003","M","NT"
"Bromacil","Cherries","30","0"," "," "," ","0.02","M","NT"
"Bromacil","Cherries, Frozen","144","0"," "," "," ","0.02","M","NT"
"Bromacil","Cranberries","156","0"," "," "," ","0.01","M","NT"
"Bromacil","Cranberries, Frozen","25","0"," "," "," ","0.01","M","NT"
"Bromacil","Grapefruit","704","0"," "," "," ","0.005 - 0.01","M","0.1"
"Bromacil","Lettuce","756","0"," "," "," ","0.003","M","NT"
"Bromacil","Milk","708","0"," "," "," ","0.01","M","NT"
"Bromacil","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Bromacil","Spinach","349","0"," "," "," ","0.02","M","NT"
"Bromacil","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Bromacil","Sweet Potatoes","532","0"," "," "," ","0.02","M","NT"
"Bromopropylate","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Bromopropylate","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Bromopropylate","Milk","708","0"," "," "," ","0.0025","M","NT"
"Bromopropylate","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Bromopropylate","Oranges","708","0"," "," "," ","0.005","M","NT"
"Bromopropylate","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Bromoxynil","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Bromoxynil","Milk","708","0"," "," "," ","0.01","M","0.4"
"Bromoxynil","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Bromoxynil","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Grapefruit","358","0"," "," "," ","0.005","M","NT"
"Bromuconazole","Milk","708","0"," "," "," ","0.005","M","NT"
"Bromuconazole","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Bromuconazole","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Bupirimate","Cherries","30","0"," "," "," ","0.002","M","NT"
"Bupirimate","Cherries, Frozen","144","0"," "," "," ","0.002","M","NT"
"Bupirimate","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Bupirimate","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Milk","708","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Oranges","708","0"," "," "," ","0.005","M","NT"
"Bupirimate","Spinach","349","0"," "," "," ","0.005","M","NT"
"Bupirimate","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Sweet Potatoes","532","0"," "," "," ","0.005","M","NT"
"Buprofezin","Apple Sauce","190","2","1.1","0.001","0.002","0.001","M","3.0"
"Buprofezin","Apples","531","4","0.8","0.005","0.52","0.001","M","3.0"
"Buprofezin","Cherries","30","4","13.3","0.0017","0.042","0.001","M","1.9"
"Buprofezin","Cherries, Frozen","144","21","14.6","0.001","0.022","0.001","M","1.9"
"Buprofezin","Cranberries","156","0"," "," "," ","0.001","M","2.5"
"Buprofezin","Cranberries, Frozen","25","0"," "," "," ","0.001","M","2.5"
"Buprofezin","Cucumbers","754","7","0.9","0.01","0.014","0.01","M","0.50"
"Buprofezin","Grapefruit","704","2","0.3","0.0021","0.0036","0.001 - 0.0012","M","2.5"
"Buprofezin","Grapes","707","74","10.5","0.005","0.2996","0.003","M","2.5"
"Buprofezin","Green Beans","567","7","1.2","0.0012","0.018","0.001","M","0.02"
"Buprofezin","Lettuce","756","2","0.3","0.002","0.005","0.001","M","35"
"Buprofezin","Milk","708","0"," "," "," ","0.0012","M","0.01"
"Buprofezin","Olives, Canned","189","27","14.3","0.0013","0.073","0.0012","M","3.5"
"Buprofezin","Oranges","708","0"," "," "," ","0.01","M","2.5"
"Buprofezin","Pears","707","30","4.2","0.005","0.2937","0.003","M","6.0"
"Buprofezin","Potatoes","708","0"," "," "," ","0.001","M","NT"
"Buprofezin","Spinach","707","0"," "," "," ","0.001","M","35"
"Buprofezin","Strawberries","530","7","1.3","0.0016","0.38","0.0012","M","2.5"
"Buprofezin","Sweet Potatoes","532","0"," "," "," ","0.001","M","NT"
"Buprofezin","Tomatoes","528","33","6.3","0.002","0.13","0.001","M","2.0"
"Buprofezin","Tomatoes, Canned","189","0"," "," "," ","0.001","M","2.0"
"Butocarboxim","Cherries","30","0"," "," "," ","0.0098","M","NT"
"Butocarboxim","Cherries, Frozen","144","0"," "," "," ","0.0098","M","NT"
"Butocarboxim","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Butocarboxim","Oranges","708","0"," "," "," ","0.01","M","NT"
"Butocarboxim","Spinach","349","0"," "," "," ","0.01 - 0.02","M","NT"
"Butocarboxim","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"Butocarboxim sulfone","Cherries","30","0"," "," "," ","0.011","M","NT"
"Butocarboxim sulfone","Cherries, Frozen","144","0"," "," "," ","0.011","M","NT"
"Butocarboxim sulfone","Spinach","349","0"," "," "," ","0.015","M","NT"
"Butocarboxim sulfone","Sweet Potatoes","532","0"," "," "," ","0.015","M","NT"
"Butocarboxim sulfoxide","Cherries","30","0"," "," "," ","0.006","M","NT"
"Butocarboxim sulfoxide","Cherries, Frozen","144","0"," "," "," ","0.006","M","NT"
"Butocarboxim sulfoxide","Spinach","349","0"," "," "," ","0.01","M","NT"
"Butocarboxim sulfoxide","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"Butylate","Grapefruit","358","0"," "," "," ","0.02","M","NT"
"Butylate","Milk","708","0"," "," "," ","0.02","M","NT"
"Butylate","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Butylate","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Cadusafos","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Cadusafos","Milk","708","0"," "," "," ","0.0012","M","NT"
"Cadusafos","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Cadusafos","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Captan","Cucumbers","610","0"," "," "," ","0.02","M","0.05"
"Captan","Grapes","708","3","0.4","0.0832","1.4793","0.05","M","25.0"
"Captan","Oranges","708","0"," "," "," ","0.02","M","NT"
"Captan","Pears","707","28","4","0.0832","0.9269","0.05","M","25.0"
"Carbaryl","Apple Sauce","190","3","1.6","0.008","0.053","0.003","M","12"
"Carbaryl","Apples","531","5","0.9","0.004","0.58","0.003","M","12"
"Carbaryl","Cherries","30","0"," "," "," ","0.0025","M","10"
"Carbaryl","Cherries, Frozen","144","17","11.8","0.0039","0.69","0.0025","M","10"
"Carbaryl","Cranberries","156","0"," "," "," ","0.002","M","3.0"
"Carbaryl","Cranberries, Frozen","25","0"," "," "," ","0.002","M","3.0"
"Carbaryl","Cucumbers","754","1","0.1","0.023","0.023","0.01","M","3.0"
"Carbaryl","Eggs","294","0"," "," "," ","0.04","M","0.5"
"Carbaryl","Grapefruit","704","4","0.6","0.0027","0.0038","0.002 - 0.0025","M","10"
"Carbaryl","Grapes","708","0"," "," "," ","0.004","M","10"
"Carbaryl","Green Beans","567","5","0.9","0.0056","0.21","0.002","M","10"
"Carbaryl","Lettuce","756","1","0.1","0.052","0.052","0.003 - 0.0033","M","10"
"Carbaryl","Milk","708","0"," "," "," ","0.0025","M","1.0"
"Carbaryl","Olives, Canned","189","0"," "," "," ","0.0025","M","10"
"Carbaryl","Oranges","708","12","1.7","0.012","0.043","0.01","M","10"
"Carbaryl","Pears","707","0"," "," "," ","0.004","M","12"
"Carbaryl","Potatoes","708","0"," "," "," ","0.001","M","2.0"
"Carbaryl","Spinach","707","0"," "," "," ","0.001 - 0.005","M","22"
"Carbaryl","Strawberries","530","1","0.2","0.014","0.014","0.0025","M","4.0"
"Carbaryl","Sweet Potatoes","532","0"," "," "," ","0.005","M","0.2"
"Carbaryl","Tomatoes","528","0"," "," "," ","0.001 - 0.003","M","5.0"
"Carbaryl","Tomatoes, Canned","189","0"," "," "," ","0.003","M","5.0"
"Carbendazim (MBC)","Apple Sauce","190","133","70","0.001","0.076","0.001","M","2.0"
"Carbendazim (MBC)","Apples","531","75","14.1","0.001","0.11","0.001","M","2.0"
"Carbendazim (MBC)","Cherries","30","1","3.3","0.022","0.022","0.0052","M","20.0"
"Carbendazim (MBC)","Cherries, Frozen","144","30","20.8","0.0052","0.58","0.0052","M","20.0"
"Carbendazim (MBC)","Cucumbers","754","57","7.6","0.01","0.082","0.01","M","1.0"
"Carbendazim (MBC)","Eggs","294","0"," "," "," ","0.04","M","NT"
"Carbendazim (MBC)","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Carbendazim (MBC)","Grapes","708","1","0.1","0.0166","0.0166","0.01","M","5.0"
"Carbendazim (MBC)","Lettuce","756","0"," "," "," ","0.001","M","NT"
"Carbendazim (MBC)","Milk","708","0"," "," "," ","0.0012","M","NT"
"Carbendazim (MBC)","Olives, Canned","189","4","2.1","0.0017","0.0022","0.0012","M","NT"
