Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Disulfoton sulfone oxygen analog","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone oxygen analog","Snap Peas","710","0"," "," "," ","0.1","M","NT"
"Disulfoton sulfone oxygen analog","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone oxygen analog","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfone oxygen analog","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Disulfoton sulfoxide","Apple Sauce","570","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Asparagus","354","0"," "," "," ","0.005","M","0.1"
"Disulfoton sulfoxide","Cranberries","311","0"," "," "," ","0.002","M","NT"
"Disulfoton sulfoxide","Cranberries, Frozen","428","0"," "," "," ","0.002","M","NT"
"Disulfoton sulfoxide","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide","Grapefruit","526","0"," "," "," ","0.001 - 0.0012","M","NT"
"Disulfoton sulfoxide","Lettuce","378","0"," "," "," ","0.005","M","0.75/2"
"Disulfoton sulfoxide","Mangoes","177","0"," "," "," ","0.0012 - 0.002","M","NT"
"Disulfoton sulfoxide","Milk","711","0"," "," "," ","0.0012","M","NT"
"Disulfoton sulfoxide","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Disulfoton sulfoxide","Onion","360","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide","Pineapple, Canned","359","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Plums, Dried (Prunes)","191","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Snap Peas","710","0"," "," "," ","0.02","M","NT"
"Disulfoton sulfoxide","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Disulfoton sulfoxide oxygen analog","Onion","360","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide oxygen analog","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfoxide oxygen analog","Snap Peas","710","0"," "," "," ","0.04","M","NT"
"Disulfoton sulfoxide oxygen analog","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfoxide oxygen analog","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide oxygen analog","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Ditalimfos","Mangoes","30","0"," "," "," ","0.005","M","NT"
"Ditalimfos","Olives, Canned","61","0"," "," "," ","0.005","M","NT"
"Diuron","Apple Sauce","570","0"," "," "," ","0.0015","M","0.1"
"Diuron","Asparagus","354","2","0.6","0.0015","0.002","0.001 - 0.0015","M","7"
"Diuron","Cranberries","311","0"," "," "," ","0.01","M","0.1"
"Diuron","Cranberries, Frozen","428","0"," "," "," ","0.01","M","0.1"
"Diuron","Garbanzo Beans, Canned","189","0"," "," "," ","0.0038","M","NT"
"Diuron","Grapefruit","526","0"," "," "," ","0.01","M","0.05"
"Diuron","Honey","315","0"," "," "," ","0.002","M","NT"
"Diuron","Lettuce","378","2","0.5","0.002","0.004","0.0015","M","NT"
"Diuron","Mangoes","177","0"," "," "," ","0.01","M","NT"
"Diuron","Milk","711","0"," "," "," ","0.01","M","NT"
"Diuron","Olives, Canned","754","0"," "," "," ","0.01","M","1"
"Diuron","Onion","360","0"," "," "," ","0.0038 - 0.012","M","NT"
"Diuron","Pineapple, Canned","359","0"," "," "," ","0.015","M","0.1"
"Diuron","Plums, Dried (Prunes)","191","0"," "," "," ","0.0015","M","NT"
"Diuron","Sweet Potatoes","701","0"," "," "," ","0.015","M","NT"
"Diuron","Tomatoes, Canned","566","0"," "," "," ","0.0038","M","NT"
"Diuron","Water, Bottled","756","0"," "," "," ","93.8","T",""
"DMST (4-dimethylaminosulphotosluidide)","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Milk","711","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Dodine","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Dodine","Mangoes","90","0"," "," "," ","0.01","M","NT"
"Dodine","Milk","711","0"," "," "," ","0.01","M","NT"
"Dodine","Olives, Canned","754","0"," "," "," ","0.01","M","NT"
"Emamectin","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Emamectin","Mangoes","90","0"," "," "," ","0.01","M","NT"
"Emamectin","Milk","711","0"," "," "," ","0.01","M","0.003"
"Emamectin","Olives, Canned","754","0"," "," "," ","0.01","M","NT"
"Emamectin benzoate","Apple Sauce","570","0"," "," "," ","0.01","M","0.025"
"Emamectin benzoate","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Emamectin benzoate","Cabbage","354","0"," "," "," ","0.01","M","0.050"
"Emamectin benzoate","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Emamectin benzoate","Honey","315","0"," "," "," ","0.004","M","NT"
"Emamectin benzoate","Kale Greens","708","12","1.7","0.0033","0.0422","0.002","M","0.050"
"Emamectin benzoate","Lettuce","378","0"," "," "," ","0.01","M","0.100"
"Emamectin benzoate","Onion","320","0"," "," "," ","0.01","M","NT"
"Emamectin benzoate","Pineapple, Canned","397","0"," "," "," ","0.01","M","NT"
"Emamectin benzoate","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Emamectin benzoate","Tomatoes, Canned","566","0"," "," "," ","0.001","M","0.020"
"Emamectin benzoate","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Endosulfan I","Apple Sauce","570","0"," "," "," ","0.01","M","1.0"
"Endosulfan I","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Endosulfan I","Cabbage","354","0"," "," "," ","0.005","M","4.0"
"Endosulfan I","Cranberries","311","0"," "," "," ","0.01","M","NT"
"Endosulfan I","Cranberries, Frozen","428","0"," "," "," ","0.01","M","NT"
"Endosulfan I","Cucumbers","378","0"," "," "," ","0.005","M","1.0"
"Endosulfan I","Garbanzo Beans, Canned","189","0"," "," "," ","0.0045","M","2.0"
"Endosulfan I","Grapefruit","526","0"," "," "," ","0.01 - 0.02","M","NT"
"Endosulfan I","Honey","315","0"," "," "," ","0.02","M","NT"
"Endosulfan I","Kale Greens","708","1","0.1","0.2891","0.2891","0.004","M","2.0"
"Endosulfan I","Lettuce","378","0"," "," "," ","0.01","M","11.0/6.0"
"Endosulfan I","Mangoes","177","0"," "," "," ","0.0025 - 0.02","M","NT"
"Endosulfan I","Milk","711","0"," "," "," ","0.02","M","2.0"
"Endosulfan I","Olives, Canned","754","0"," "," "," ","0.0025 - 0.02","M","NT"
"Endosulfan I","Onion","708","0"," "," "," ","0.0045 - 0.005","M","NT"
"Endosulfan I","Pineapple, Canned","726","0"," "," "," ","0.005 - 0.03","M","1.0"
"Endosulfan I","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","2.0"
"Endosulfan I","Sweet Potatoes","701","0"," "," "," ","0.03","M","0.15"
"Endosulfan I","Tomatoes, Canned","566","2","0.4","0.0075","0.0075","0.0045","M","1.0"
"Endosulfan I","Water, Bottled","756","0"," "," "," ","33.8","T",""
"Endosulfan II","Apple Sauce","570","0"," "," "," ","0.015","M","1.0"
"Endosulfan II","Asparagus","354","0"," "," "," ","0.015","M","NT"
"Endosulfan II","Cabbage","354","0"," "," "," ","0.005","M","4.0"
"Endosulfan II","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Endosulfan II","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Endosulfan II","Cucumbers","378","0"," "," "," ","0.005","M","1.0"
"Endosulfan II","Garbanzo Beans, Canned","189","0"," "," "," ","0.0012","M","2.0"
"Endosulfan II","Grapefruit","526","0"," "," "," ","0.005 - 0.01","M","NT"
"Endosulfan II","Honey","315","0"," "," "," ","0.02","M","NT"
"Endosulfan II","Kale Greens","708","1","0.1","0.3704","0.3704","0.012","M","2.0"
"Endosulfan II","Lettuce","378","0"," "," "," ","0.015","M","11.0/6.0"
"Endosulfan II","Mangoes","177","0"," "," "," ","0.0025 - 0.01","M","NT"
"Endosulfan II","Milk","711","0"," "," "," ","0.01","M","2.0"
"Endosulfan II","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","NT"
"Endosulfan II","Onion","708","0"," "," "," ","0.0012 - 0.005","M","NT"
"Endosulfan II","Pineapple, Canned","726","0"," "," "," ","0.005 - 0.085","M","1.0"
"Endosulfan II","Plums, Dried (Prunes)","191","0"," "," "," ","0.015","M","2.0"
"Endosulfan II","Sweet Potatoes","701","0"," "," "," ","0.085","M","0.15"
"Endosulfan II","Tomatoes, Canned","566","4","0.7","0.002","0.0067","0.0012","M","1.0"
"Endosulfan II","Water, Bottled","756","0"," "," "," ","9","T",""
"Endosulfan sulfate","Apple Sauce","570","0"," "," "," ","0.005","M","1.0"
"Endosulfan sulfate","Asparagus","354","0"," "," "," ","0.005","M","NT"
"Endosulfan sulfate","Cabbage","354","0"," "," "," ","0.005","M","4.0"
"Endosulfan sulfate","Cranberries","310","0"," "," "," ","0.015","M","NT"
"Endosulfan sulfate","Cranberries, Frozen","428","0"," "," "," ","0.015","M","NT"
"Endosulfan sulfate","Cucumbers","378","2","0.5","0.0065","0.0086","0.005","M","1.0"
"Endosulfan sulfate","Garbanzo Beans, Canned","189","0"," "," "," ","0.0052 - 0.0175","M","2.0"
"Endosulfan sulfate","Grapefruit","526","0"," "," "," ","0.01 - 0.025","M","NT"
"Endosulfan sulfate","Honey","315","0"," "," "," ","0.02","M","NT"
"Endosulfan sulfate","Kale Greens","708","7","1","0.0033","0.388","0.002","M","2.0"
"Endosulfan sulfate","Lettuce","378","0"," "," "," ","0.005","M","11.0/6.0"
"Endosulfan sulfate","Mangoes","177","0"," "," "," ","0.0025 - 0.015","M","NT"
"Endosulfan sulfate","Milk","711","0"," "," "," ","0.01","M","2.0"
"Endosulfan sulfate","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","NT"
"Endosulfan sulfate","Onion","708","0"," "," "," ","0.005 - 0.0052","M","NT"
"Endosulfan sulfate","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.04","M","1.0"
"Endosulfan sulfate","Plums, Dried (Prunes)","191","0"," "," "," ","0.005","M","2.0"
"Endosulfan sulfate","Sweet Potatoes","701","0"," "," "," ","0.04","M","0.15"
"Endosulfan sulfate","Tomatoes, Canned","566","0"," "," "," ","0.0175","M","1.0"
"Endosulfan sulfate","Water, Bottled","756","0"," "," "," ","39.4","T",""
"Endrin","Apple Sauce","570","0"," "," "," ","0.01","M","0.03 AL"
"Endrin","Asparagus","354","0"," "," "," ","0.01","M","0.03 AL"
"Endrin","Cabbage","354","0"," "," "," ","0.005","M","0.03 AL"
"Endrin","Cranberries","311","0"," "," "," ","0.005","M","0.05 AL"
"Endrin","Cranberries, Frozen","428","0"," "," "," ","0.005","M","0.05 AL"
"Endrin","Cucumbers","378","0"," "," "," ","0.005","M","0.1 AL"
"Endrin","Garbanzo Beans, Canned","189","0"," "," "," ","0.0052","M","0.05 AL"
"Endrin","Grapefruit","526","0"," "," "," ","0.01 - 0.03","M","0.02 AL"
"Endrin","Kale Greens","708","2","0.3","0.0033","0.0033","0.002","M","0.05 AL"
"Endrin","Lettuce","378","0"," "," "," ","0.01","M","0.03 AL"
"Endrin","Mangoes","177","0"," "," "," ","0.0025 - 0.01","M","0.03 AL"
"Endrin","Milk","711","0"," "," "," ","0.01","M","0.3 AL"
"Endrin","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","0.05 AL"
"Endrin","Onion","708","0"," "," "," ","0.005 - 0.0052","M","0.1 AL"
"Endrin","Pineapple, Canned","726","0"," "," "," ","0.005 - 0.035","M","0.03 AL"
"Endrin","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","0.03 AL"
"Endrin","Snap Peas","710","0"," "," "," ","0.002","M","0.03 AL"
"Endrin","Sweet Potatoes","701","0"," "," "," ","0.035","M","0.1 AL"
"Endrin","Tomatoes, Canned","566","0"," "," "," ","0.0052","M","0.05 AL"
"Endrin","Water, Bottled","756","0"," "," "," ","39.4","T",""
"EPN","Grapefruit","271","0"," "," "," ","0.02","M","NT"
"EPN","Kale Greens","708","0"," "," "," ","0.005","M","NT"
"EPN","Mangoes","90","0"," "," "," ","0.005 - 0.02","M","NT"
"EPN","Milk","711","0"," "," "," ","0.02","M","NT"
"EPN","Olives, Canned","754","0"," "," "," ","0.005 - 0.02","M","NT"
"EPN","Pineapple, Canned","359","0"," "," "," ","0.04","M","NT"
"EPN","Snap Peas","710","0"," "," "," ","0.005","M","NT"
"EPN","Sweet Potatoes","701","0"," "," "," ","0.04","M","NT"
"Epoxiconazole","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Epoxiconazole","Honey","315","0"," "," "," ","0.004","M","NT"
"Epoxiconazole","Mangoes","90","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Epoxiconazole","Milk","711","0"," "," "," ","0.0025","M","NT"
"Epoxiconazole","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","NT"
"EPTC","Cabbage","354","0"," "," "," ","0.01","M","NT"
"EPTC","Cranberries","311","0"," "," "," ","0.005","M","NT"
"EPTC","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"EPTC","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"EPTC","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"EPTC","Grapefruit","255","0"," "," "," ","0.005","M","0.1"
"EPTC","Mangoes","87","0"," "," "," ","0.005","M","NT"
"EPTC","Onion","708","0"," "," "," ","0.001 - 0.01","M","0.1"
"EPTC","Pineapple, Canned","756","0"," "," "," ","0.01 - 0.035","M","NT"
"EPTC","Sweet Potatoes","701","0"," "," "," ","0.035","M","0.1"
"EPTC","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Esfenvalerate","Grapefruit","271","0"," "," "," ","0.005","M","0.05"
"Esfenvalerate","Kale Greens","708","5","0.7","0.005","0.0171","0.003","M","0.05"
"Esfenvalerate","Mangoes","90","0"," "," "," ","0.005","M","0.05"
"Esfenvalerate","Milk","679","0"," "," "," ","0.005","M","0.3"
"Esfenvalerate","Olives, Canned","754","0"," "," "," ","0.005","M","0.05"
"Esfenvalerate","Pineapple, Canned","359","0"," "," "," ","0.035","M","0.05"
"Esfenvalerate","Snap Peas","710","10","1.4","0.005","0.0302","0.003","M","0.5"
"Esfenvalerate","Sweet Potatoes","701","0"," "," "," ","0.035","M","0.05"
"Esfenvalerate+Fenvalerate Total","Apple Sauce","570","0"," "," "," ","0.005","M","1.0"
"Esfenvalerate+Fenvalerate Total","Asparagus","354","0"," "," "," ","0.005","M","0.05"
"Esfenvalerate+Fenvalerate Total","Cabbage","354","0"," "," "," ","0.005","M","3.0"
"Esfenvalerate+Fenvalerate Total","Cranberries","311","0"," "," "," ","0.05","M","0.05"
"Esfenvalerate+Fenvalerate Total","Cranberries, Frozen","428","0"," "," "," ","0.05","M","0.05"
"Esfenvalerate+Fenvalerate Total","Cucumbers","378","0"," "," "," ","0.005","M","0.5"
"Esfenvalerate+Fenvalerate Total","Garbanzo Beans, Canned","189","0"," "," "," ","0.0075","M","0.05"
"Esfenvalerate+Fenvalerate Total","Grapefruit","255","0"," "," "," ","0.025","M","0.05"
"Esfenvalerate+Fenvalerate Total","Honey","315","0"," "," "," ","0.05","M","0.05"
"Esfenvalerate+Fenvalerate Total","Lettuce","378","0"," "," "," ","0.005","M","5.0"
"Esfenvalerate+Fenvalerate Total","Mangoes","87","0"," "," "," ","0.05","M","0.05"
"Esfenvalerate+Fenvalerate Total","Onion","708","0"," "," "," ","0.0022 - 0.005","M","0.05"
"Esfenvalerate+Fenvalerate Total","Pineapple, Canned","397","0"," "," "," ","0.005","M","0.05"
"Esfenvalerate+Fenvalerate Total","Plums, Dried (Prunes)","191","1","0.5","0.0066","0.0066","0.005","M","3.0"
"Esfenvalerate+Fenvalerate Total","Tomatoes, Canned","566","6","1.1","0.0037","0.0037","0.0022","M","0.5"
"Esfenvalerate+Fenvalerate Total","Water, Bottled","756","0"," "," "," ","56.3","T",""
"Ethalfluralin","Apple Sauce","570","0"," "," "," ","0.005","M","NT"
"Ethalfluralin","Asparagus","354","0"," "," "," ","0.005","M","NT"
"Ethalfluralin","Cranberries","311","0"," "," "," ","0.001","M","NT"
"Ethalfluralin","Cranberries, Frozen","428","0"," "," "," ","0.001","M","NT"
"Ethalfluralin","Garbanzo Beans, Canned","189","0"," "," "," ","0.0022","M","NT"
"Ethalfluralin","Grapefruit","526","0"," "," "," ","0.01","M","NT"
"Ethalfluralin","Lettuce","378","0"," "," "," ","0.005","M","NT"
"Ethalfluralin","Mangoes","177","0"," "," "," ","0.001 - 0.01","M","NT"
"Ethalfluralin","Milk","711","0"," "," "," ","0.01","M","NT"
"Ethalfluralin","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","NT"
"Ethalfluralin","Onion","360","0"," "," "," ","0.0022","M","NT"
"Ethalfluralin","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Ethalfluralin","Plums, Dried (Prunes)","191","0"," "," "," ","0.005","M","NT"
"Ethalfluralin","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Ethalfluralin","Tomatoes, Canned","566","0"," "," "," ","0.0022","M","NT"
"Ethalfluralin","Water, Bottled","756","0"," "," "," ","16.9","T",""
"Ethiofencarb","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Ethiofencarb","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Ethiofencarb","Garbanzo Beans, Canned","168","0"," "," "," ","0.0022","M","NT"
"Ethiofencarb","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb","Milk","711","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb","Onion","708","0"," "," "," ","0.0022 - 0.01","M","NT"
"Ethiofencarb","Pineapple, Canned","397","0"," "," "," ","0.01","M","NT"
"Ethiofencarb","Tomatoes, Canned","566","0"," "," "," ","0.0022 - 0.0075","M","NT"
"Ethiofencarb sulfone","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb sulfone","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb sulfone","Milk","711","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb sulfone","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Ethiofencarb sulfoxide","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Ethiofencarb sulfoxide","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Ethiofencarb sulfoxide","Milk","711","0"," "," "," ","0.0012","M","NT"
"Ethiofencarb sulfoxide","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Ethion","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Ethion","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Ethion","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Ethion","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Ethion","Honey","315","0"," "," "," ","0.05","M","NT"
"Ethion","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Ethion","Milk","711","0"," "," "," ","0.0012","M","NT"
"Ethion","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Ethion","Onion","708","0"," "," "," ","0.003 - 0.01","M","NT"
"Ethion","Pineapple, Canned","756","0"," "," "," ","0.01 - 0.015","M","NT"
"Ethion","Sweet Potatoes","701","0"," "," "," ","0.015","M","NT"
"Ethion","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Ethion mono oxon","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Ethion mono oxon","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Ethion mono oxon","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Ethion mono oxon","Milk","711","0"," "," "," ","0.0012","M","NT"
"Ethion mono oxon","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Ethion mono oxon","Onion","360","0"," "," "," ","0.001","M","NT"
"Ethion mono oxon","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Ethion mono oxon","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Ethiprole","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Ethiprole","Mangoes","90","0"," "," "," ","0.005","M","NT"
"Ethiprole","Milk","711","0"," "," "," ","0.005","M","NT"
"Ethiprole","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Ethofumesate","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Ethofumesate","Honey","315","0"," "," "," ","0.03","M","NT"
"Ethofumesate","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Ethofumesate","Milk","711","0"," "," "," ","0.0025","M","NT"
"Ethofumesate","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Ethofumesate","Pineapple, Canned","359","0"," "," "," ","0.005","M","NT"
"Ethofumesate","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Ethoprop","Cabbage","354","0"," "," "," ","0.01","M","0.02"
"Ethoprop","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Ethoprop","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Ethoprop","Cucumbers","378","0"," "," "," ","0.01","M","0.02"
"Ethoprop","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Ethoprop","Grapefruit","526","0"," "," "," ","0.001 - 0.0012","M","NT"
"Ethoprop","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Ethoprop","Milk","711","0"," "," "," ","0.0012","M","NT"
"Ethoprop","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Ethoprop","Onion","708","0"," "," "," ","0.001 - 0.01","M","NT"
"Ethoprop","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","0.02"
"Ethoprop","Snap Peas","710","0"," "," "," ","0.001","M","NT"
"Ethoprop","Sweet Potatoes","701","0"," "," "," ","0.005","M","0.02"
"Ethoprop","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Ethoprop","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Ethoxyquin","Kale Greens","708","0"," "," "," ","0.007","M","NT"
"Ethoxyquin","Mangoes","87","0"," "," "," ","0.005","M","NT"
"Ethoxyquin","Snap Peas","710","0"," "," "," ","0.007","M","NT"
"Ethylan","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
